Date,timestamp,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Bar,Rain,Rain Rate,In Temp,In Hum,In Dew,Wind Samp,Arc.Int.,dew_point_outside_high,dew_point_outside_low,minutes_past_midnight,rain_amount_clicks,rain_collector_type,rain_rate_clicks,temperature_outside_F,temperature_wet_bulb,temperature_wet_bulb_high,temperature_wet_bulb_low,wind_chill_high,wind_chill_low,wind_direction_prevailing_degrees,wind_direction_speed_high_degrees
2024-11-19 06:15:00,1731986100,4.333333333333333333333333333,4.333333333333333333333333333,4.277777777777777777777777778,79.0,33.8,1.78,SSE,1.60,5.78,SSE,37.0,760.55,0.00,0.00,15.22,41.0,3.60,346,15,33.8,33.7,375,0,inches_0_01,0,39.8,37.3,37.3,37.2,37.0,32.1,157.50,157.50
2024-11-19 06:30:00,1731987000,4.277777777777777777777777778,4.333333333333333333333333333,4.222222222222222222222222222,81.0,34.3,1.33,SSE,1.20,3.56,SSE,38.0,760.60,0.00,0.00,15.11,41.0,3.40,349,15,34.4,34.2,390,0,inches_0_01,0,39.7,37.5,37.6,37.4,38.1,34.1,157.50,157.50
2024-11-19 06:45:00,1731987900,4.055555555555555555555555556,4.277777777777777777777777778,4.0,83.0,34.6,1.33,S,1.20,3.11,S,37.5,760.60,0.00,0.00,15.22,41.0,3.60,349,15,35.0,34.5,405,0,inches_0_01,0,39.3,37.3,37.7,37.2,38.0,34.1,180.00,180.00
2024-11-19 07:00:00,1731988800,3.888888888888888888888888889,4.0,3.888888888888888888888888889,83.0,34.3,1.33,S,1.20,3.11,SSE,37.2,760.58,0.00,0.00,15.22,41.0,3.60,347,15,34.5,34.3,420,0,inches_0_01,0,39.0,37.0,37.2,37.0,37.4,33.9,180.00,157.50
2024-11-19 07:15:00,1731989700,3.944444444444444444444444444,4.0,3.888888888888888888888888889,82.0,34.1,1.33,SSE,1.20,3.11,SSE,37.3,760.60,0.00,0.00,15.22,41.0,3.60,350,15,34.2,34.0,435,0,inches_0_01,0,39.1,37.0,37.1,36.9,37.4,33.9,157.50,157.50
2024-11-19 07:30:00,1731990600,4.0,4.0,3.944444444444444444444444444,81.0,33.9,1.33,S,1.20,4.00,SSE,37.4,760.76,0.00,0.00,15.06,42.0,3.90,349,15,33.9,33.8,450,0,inches_0_01,0,39.2,37.0,37.0,36.9,37.4,32.9,180.00,157.50
2024-11-19 07:45:00,1731991500,4.0,4.0,3.944444444444444444444444444,81.0,33.9,1.33,SSE,1.20,3.11,S,37.4,760.78,0.00,0.00,15.17,41.0,3.50,350,15,33.9,33.8,465,0,inches_0_01,0,39.2,37.0,37.0,36.9,37.4,34.0,157.50,180.00
2024-11-19 08:00:00,1731992400,4.055555555555555555555555556,4.055555555555555555555555556,4.0,80.0,33.6,1.33,SSE,1.20,3.11,SSE,37.5,760.86,0.00,0.00,15.22,41.0,3.60,350,15,33.6,33.5,480,0,inches_0_01,0,39.3,37.0,37.0,36.9,37.5,34.1,157.50,157.50
2024-11-19 08:15:00,1731993300,4.055555555555555555555555556,4.055555555555555555555555556,4.0,81.0,34.0,1.33,SSE,1.20,3.56,SSE,37.5,760.93,0.00,0.00,15.17,41.0,3.50,350,15,34.0,33.9,495,0,inches_0_01,0,39.3,37.1,37.1,37.0,37.5,33.6,157.50,157.50
2024-11-19 08:30:00,1731994200,4.055555555555555555555555556,4.055555555555555555555555556,4.0,81.0,34.0,0.89,SSE,0.80,3.11,S,38.9,760.98,0.00,0.00,15.06,41.0,3.30,351,15,34.0,33.9,510,0,inches_0_01,0,39.3,37.1,37.1,37.0,38.9,34.1,157.50,180.00
2024-11-19 08:45:00,1731995100,4.0,4.055555555555555555555555556,4.0,81.0,33.9,1.33,S,1.20,4.44,S,37.4,761.06,0.00,0.00,15.22,41.0,3.60,349,15,34.0,33.9,525,0,inches_0_01,0,39.2,37.0,37.1,37.0,37.5,32.6,180.00,180.00
2024-11-19 09:00:00,1731996000,3.833333333333333333333333333,4.0,3.833333333333333333333333333,83.0,34.2,0.89,S,0.80,3.56,S,38.5,761.26,0.00,0.00,15.17,41.0,3.50,346,15,34.5,34.2,540,0,inches_0_01,0,38.9,36.9,37.2,36.9,38.8,33.2,180.00,180.00
2024-11-19 09:15:00,1731996900,2.611111111111111111111111111,3.833333333333333333333333333,2.611111111111111111111111111,84.0,32.3,0.44,NNW,0.40,1.78,NW,36.7,761.39,0.00,0.00,15.17,41.0,3.50,350,15,34.5,32.3,555,0,inches_0_01,0,36.7,34.9,37.0,34.9,38.9,33.5,337.50,315.00
2024-11-19 09:30:00,1731997800,2.222222222222222222222222222,2.611111111111111111111111111,2.222222222222222222222222222,87.0,32.5,0.00,NNE,,1.33,NNW,33.8,761.39,0.00,0.00,15.06,41.0,3.30,352,15,33.2,32.5,570,0,inches_0_01,0,36.0,34.6,35.3,34.6,34.6,33.8,22.50,337.50
2024-11-19 09:45:00,1731998700,2.388888888888888888888888889,2.388888888888888888888888889,2.166666666666666666666666667,88.0,33.1,0.44,SSE,0.40,2.22,SSE,36.3,761.44,0.00,0.00,15.11,41.0,3.40,351,15,33.1,32.7,585,0,inches_0_01,0,36.3,35.0,35.0,34.6,36.3,31.6,157.50,157.50
2024-11-19 10:00:00,1731999600,2.944444444444444444444444444,2.944444444444444444444444444,2.388888888888888888888888889,86.0,33.5,1.78,SSE,1.60,4.44,SSE,34.1,761.49,0.00,0.00,15.11,41.0,3.40,345,15,33.5,32.5,600,0,inches_0_01,0,37.3,35.7,35.7,34.8,34.1,29.0,157.50,157.50
2024-11-19 10:15:00,1732000500,3.166666666666666666666666667,3.166666666666666666666666667,2.944444444444444444444444444,85.0,33.6,1.33,SSE,1.20,3.11,SSE,35.7,761.54,0.00,0.00,14.94,42.0,3.80,340,15,33.6,33.2,615,0,inches_0_01,0,37.7,36.0,36.0,35.6,35.7,31.8,157.50,157.50
2024-11-19 10:30:00,1732001400,3.333333333333333333333333333,3.333333333333333333333333333,3.166666666666666666666666667,84.0,33.6,1.78,SSE,1.60,4.00,S,35.0,761.57,0.00,0.00,14.83,41.0,3.00,347,15,33.6,33.3,630,0,inches_0_01,0,38.0,36.2,36.2,35.9,35.0,31.2,157.50,180.00
2024-11-19 10:45:00,1732002300,3.611111111111111111111111111,3.611111111111111111111111111,3.333333333333333333333333333,82.0,33.5,1.78,SSE,1.60,4.89,SSE,35.5,761.59,0.00,0.00,14.94,41.0,3.20,347,15,33.5,33.0,645,0,inches_0_01,0,38.5,36.4,36.4,36.0,35.5,30.7,157.50,157.50
2024-11-19 11:00:00,1732003200,3.666666666666666666666666667,3.666666666666666666666666667,3.555555555555555555555555556,81.0,33.3,1.78,SSE,1.60,4.00,SSE,35.7,761.62,0.00,0.00,14.94,41.0,3.20,339,15,33.3,33.1,660,0,inches_0_01,0,38.6,36.4,36.4,36.2,35.7,32.1,157.50,157.50
2024-11-19 11:15:00,1732004100,3.777777777777777777777777778,3.777777777777777777777777778,3.666666666666666666666666667,81.0,33.5,1.33,SSE,1.20,4.00,SE,37.0,761.70,0.00,0.00,14.83,41.0,3.00,347,15,33.5,33.3,675,0,inches_0_01,0,38.8,36.6,36.6,36.4,37.0,32.3,157.50,135.00
2024-11-19 11:30:00,1732005000,3.777777777777777777777777778,3.777777777777777777777777778,3.722222222222222222222222222,80.0,33.2,1.78,SSE,1.60,4.89,SSE,35.9,761.70,0.00,0.00,14.83,41.0,3.00,346,15,33.2,33.1,690,0,inches_0_01,0,38.8,36.5,36.5,36.4,35.9,31.6,157.50,157.50
2024-11-19 11:45:00,1732005900,3.944444444444444444444444444,3.944444444444444444444444444,3.777777777777777777777777778,80.0,33.4,1.33,SSE,1.20,3.56,SSE,37.3,761.77,0.00,0.00,14.89,41.0,3.10,348,15,33.4,33.2,705,0,inches_0_01,0,39.1,36.8,36.8,36.5,37.3,33.1,157.50,157.50
2024-11-19 12:00:00,1732006800,3.944444444444444444444444444,3.944444444444444444444444444,3.888888888888888888888888889,80.0,33.4,0.89,SSE,0.80,2.67,SSE,38.7,761.80,0.00,0.00,14.89,41.0,3.10,347,15,33.4,33.4,720,0,inches_0_01,0,39.1,36.8,36.8,36.7,38.7,34.5,157.50,157.50
2024-11-19 12:15:00,1732007700,3.944444444444444444444444444,4.0,3.888888888888888888888888889,78.0,32.8,1.33,SSE,1.20,4.44,SSE,37.3,761.70,0.00,0.00,14.83,41.0,3.00,335,15,32.9,32.7,735,0,inches_0_01,0,39.1,36.6,36.7,36.5,37.4,32.4,157.50,157.50
2024-11-19 12:30:00,1732008600,4.0,4.0,3.888888888888888888888888889,78.0,32.9,1.33,SSE,1.20,3.11,SSE,37.4,761.80,0.00,0.00,14.89,41.0,3.10,346,15,32.9,32.7,750,0,inches_0_01,0,39.2,36.7,36.7,36.5,37.4,33.9,157.50,157.50
2024-11-19 12:45:00,1732009500,3.944444444444444444444444444,4.0,3.888888888888888888888888889,78.0,32.8,2.22,SSE,2.00,5.33,SSE,35.4,761.77,0.00,0.00,14.94,41.0,3.20,349,15,32.9,32.7,765,0,inches_0_01,0,39.1,36.6,36.7,36.5,35.5,31.5,157.50,157.50
2024-11-19 13:00:00,1732010400,3.944444444444444444444444444,4.0,3.944444444444444444444444444,78.0,32.8,0.89,SSE,0.80,3.56,SE,38.7,761.85,0.00,0.00,14.94,41.0,3.20,349,15,32.9,32.8,780,0,inches_0_01,0,39.1,36.6,36.7,36.6,38.8,33.4,157.50,135.00
2024-11-19 13:15:00,1732011300,4.0,4.0,3.944444444444444444444444444,76.0,32.3,2.67,SSE,2.40,5.78,SSE,34.8,761.95,0.00,0.00,14.83,40.0,2.40,344,15,32.3,32.2,795,0,inches_0_01,0,39.2,36.4,36.4,36.3,34.8,31.3,157.50,157.50
2024-11-19 13:30:00,1732012200,4.055555555555555555555555556,4.111111111111111111111111111,3.944444444444444444444444444,76.0,32.4,2.22,SSE,2.00,5.78,SSE,35.6,762.00,0.00,0.00,14.83,40.0,2.40,345,15,32.5,32.2,810,0,inches_0_01,0,39.3,36.5,36.6,36.3,35.7,31.3,157.50,157.50
2024-11-19 13:45:00,1732013100,4.166666666666666666666666667,4.222222222222222222222222222,4.055555555555555555555555556,75.0,32.2,1.33,SSE,1.20,4.89,SSE,37.8,761.97,0.00,0.00,14.94,40.0,2.50,343,15,32.3,32.0,825,0,inches_0_01,0,39.5,36.6,36.7,36.4,37.9,32.3,157.50,157.50
2024-11-19 14:00:00,1732014000,4.055555555555555555555555556,4.222222222222222222222222222,4.055555555555555555555555556,76.0,32.4,1.78,SSE,1.60,4.89,SE,36.5,762.18,0.00,0.00,14.89,40.0,2.40,328,15,32.7,32.4,840,0,inches_0_01,0,39.3,36.5,36.8,36.5,36.8,32.3,157.50,135.00
2024-11-19 14:15:00,1732014900,3.944444444444444444444444444,4.111111111111111111111111111,3.944444444444444444444444444,75.0,31.8,2.67,SSE,2.40,6.67,SSE,34.6,762.28,0.00,0.00,14.83,40.0,2.40,316,15,32.1,31.8,855,0,inches_0_01,0,39.1,36.2,36.5,36.2,35.0,30.6,157.50,157.50
2024-11-19 14:30:00,1732015800,3.944444444444444444444444444,4.0,3.944444444444444444444444444,75.0,31.8,2.22,SSE,2.00,4.44,SSE,35.4,762.28,0.00,0.00,14.94,39.0,1.90,297,15,31.9,31.8,870,0,inches_0_01,0,39.1,36.2,36.3,36.2,35.5,32.5,157.50,157.50
2024-11-19 14:45:00,1732016700,4.055555555555555555555555556,4.055555555555555555555555556,4.0,76.0,32.4,1.78,SSE,1.60,5.33,SSE,36.5,762.33,0.00,0.00,14.94,39.0,1.90,294,15,32.4,32.3,885,0,inches_0_01,0,39.3,36.5,36.5,36.4,36.5,31.8,157.50,157.50
2024-11-19 15:00:00,1732017600,4.166666666666666666666666667,4.166666666666666666666666667,4.055555555555555555555555556,75.0,32.2,1.33,SSE,1.20,4.00,SSE,37.8,762.41,0.00,0.00,14.89,40.0,2.40,302,15,32.2,32.0,900,0,inches_0_01,0,39.5,36.6,36.6,36.4,37.8,33.2,157.50,157.50
2024-11-19 15:15:00,1732018500,4.222222222222222222222222222,4.222222222222222222222222222,4.111111111111111111111111111,75.0,32.3,1.33,SSE,1.20,4.44,SSE,37.9,762.46,0.00,0.00,14.89,39.0,1.80,326,15,32.3,32.1,915,0,inches_0_01,0,39.6,36.7,36.7,36.5,37.9,32.8,157.50,157.50
2024-11-19 15:30:00,1732019400,4.222222222222222222222222222,4.277777777777777777777777778,4.166666666666666666666666667,74.0,32.0,1.78,SSE,1.60,4.00,SSE,36.8,762.51,0.00,0.00,15.00,39.0,2.00,322,15,32.1,31.9,930,0,inches_0_01,0,39.6,36.6,36.7,36.5,36.9,33.4,157.50,157.50
2024-11-19 15:45:00,1732020300,4.0,4.222222222222222222222222222,4.0,77.0,32.6,1.78,SSE,1.60,4.44,SSE,36.3,762.74,0.00,0.00,15.00,39.0,2.00,338,15,33.0,32.6,945,0,inches_0_01,0,39.2,36.6,36.9,36.6,36.8,32.6,157.50,157.50
2024-11-19 16:00:00,1732021200,3.444444444444444444444444444,4.0,3.444444444444444444444444444,82.0,33.2,1.78,SSE,1.60,4.89,SSE,35.2,762.74,0.00,0.00,14.89,40.0,2.40,326,15,34.2,33.2,960,0,inches_0_01,0,38.2,36.2,37.1,36.2,36.3,30.9,157.50,157.50
2024-11-19 16:15:00,1732022100,3.555555555555555555555555556,3.555555555555555555555555556,3.444444444444444444444444444,81.0,33.1,0.89,SSE,0.80,4.00,SE,38.0,762.79,0.00,0.00,14.89,40.0,2.40,310,15,33.1,32.9,975,0,inches_0_01,0,38.4,36.2,36.2,36.0,38.0,31.8,157.50,135.00
2024-11-19 16:30:00,1732023000,3.777777777777777777777777778,3.777777777777777777777777778,3.555555555555555555555555556,79.0,32.8,1.33,SSE,1.20,4.44,SSE,37.0,762.97,0.00,0.00,14.94,40.0,2.50,349,15,32.8,32.5,990,0,inches_0_01,0,38.8,36.4,36.4,36.0,37.0,31.6,157.50,157.50
2024-11-19 16:45:00,1732023900,3.833333333333333333333333333,3.888888888888888888888888889,3.722222222222222222222222222,78.0,32.6,1.78,SSE,1.60,4.44,SE,36.0,763.04,0.00,0.00,14.94,40.0,2.50,349,15,32.7,32.4,1005,0,inches_0_01,0,38.9,36.4,36.5,36.2,36.1,32.0,157.50,135.00
2024-11-19 17:00:00,1732024800,3.833333333333333333333333333,3.888888888888888888888888889,3.833333333333333333333333333,77.0,32.3,2.67,SSE,2.40,5.78,SSE,34.4,763.02,0.00,0.00,14.78,40.0,2.30,347,15,32.4,32.3,1020,0,inches_0_01,0,38.9,36.3,36.4,36.3,34.5,31.0,157.50,157.50
2024-11-19 17:15:00,1732025700,3.833333333333333333333333333,3.833333333333333333333333333,3.777777777777777777777777778,78.0,32.6,1.33,SSE,1.20,4.00,SE,37.1,763.19,0.00,0.00,14.72,40.0,2.20,346,15,32.6,32.5,1035,0,inches_0_01,0,38.9,36.4,36.4,36.3,37.1,32.6,157.50,135.00
2024-11-19 17:30:00,1732026600,3.833333333333333333333333333,3.833333333333333333333333333,3.777777777777777777777777778,78.0,32.6,1.33,SSE,1.20,4.00,SSE,37.1,763.24,0.00,0.00,14.78,40.0,2.30,346,15,32.6,32.5,1050,0,inches_0_01,0,38.9,36.4,36.4,36.3,37.1,32.6,157.50,157.50
2024-11-19 17:45:00,1732027500,3.777777777777777777777777778,3.833333333333333333333333333,3.722222222222222222222222222,77.0,32.2,2.22,SSE,2.00,5.78,S,35.0,763.45,0.00,0.00,14.72,40.0,2.20,350,15,32.3,32.1,1065,0,inches_0_01,0,38.8,36.2,36.3,36.1,35.1,30.8,157.50,180.00
2024-11-19 18:00:00,1732028400,3.777777777777777777777777778,3.777777777777777777777777778,3.722222222222222222222222222,77.0,32.2,2.22,SSE,2.00,5.33,SSE,35.0,763.57,0.00,0.00,14.61,40.0,2.00,348,15,32.2,32.1,1080,0,inches_0_01,0,38.8,36.2,36.2,36.1,35.0,31.2,157.50,157.50
2024-11-19 18:15:00,1732029300,3.722222222222222222222222222,3.833333333333333333333333333,3.722222222222222222222222222,76.0,31.8,1.78,SSE,1.60,4.89,SE,35.8,763.68,0.00,0.00,14.56,39.0,1.30,350,15,32.0,31.8,1095,0,inches_0_01,0,38.7,36.0,36.2,36.0,36.0,31.6,157.50,135.00
2024-11-19 18:30:00,1732030200,3.777777777777777777777777778,3.833333333333333333333333333,3.722222222222222222222222222,74.0,31.2,2.22,SSE,2.00,4.89,SSE,35.0,763.83,0.00,0.00,14.61,39.0,1.40,348,15,31.3,31.1,1110,0,inches_0_01,0,38.8,35.9,36.0,35.8,35.1,31.6,157.50,157.50
2024-11-19 18:45:00,1732031100,3.722222222222222222222222222,3.833333333333333333333333333,3.722222222222222222222222222,73.0,30.8,1.33,SSE,1.20,4.44,SE,36.8,764.01,0.00,0.00,14.61,39.0,1.40,350,15,31.0,30.8,1125,0,inches_0_01,0,38.7,35.7,35.8,35.7,37.1,32.0,157.50,135.00
2024-11-19 19:00:00,1732032000,3.777777777777777777777777778,3.777777777777777777777777778,3.722222222222222222222222222,74.0,31.2,1.78,SSE,1.60,4.44,SSE,35.9,764.13,0.00,0.00,14.44,39.0,1.10,346,15,31.2,31.1,1140,0,inches_0_01,0,38.8,35.9,35.9,35.8,35.9,32.0,157.50,157.50
2024-11-19 19:15:00,1732032900,3.666666666666666666666666667,3.777777777777777777777777778,3.666666666666666666666666667,74.0,31.0,1.78,SSE,1.60,4.89,SE,35.7,764.18,0.00,0.00,14.44,39.0,1.10,350,15,31.2,31.0,1155,0,inches_0_01,0,38.6,35.7,35.9,35.7,35.9,31.4,157.50,135.00
2024-11-19 19:30:00,1732033800,3.666666666666666666666666667,3.777777777777777777777777778,3.666666666666666666666666667,75.0,31.4,1.78,SSE,1.60,4.44,SSE,35.7,764.31,0.00,0.00,14.50,39.0,1.20,349,15,31.6,31.4,1170,0,inches_0_01,0,38.6,35.8,36.0,35.8,35.9,31.9,157.50,157.50
2024-11-19 19:45:00,1732034700,3.611111111111111111111111111,3.722222222222222222222222222,3.555555555555555555555555556,75.0,31.3,1.33,SSE,1.20,4.89,SE,36.6,764.36,0.00,0.00,14.50,39.0,1.20,340,15,31.5,31.2,1185,0,inches_0_01,0,38.5,35.7,35.9,35.6,36.8,31.2,157.50,135.00
2024-11-19 20:00:00,1732035600,3.555555555555555555555555556,3.611111111111111111111111111,3.5,73.0,30.5,1.78,SSE,1.60,4.89,SSE,35.4,764.39,0.00,0.00,14.44,39.0,1.10,343,15,30.6,30.4,1200,0,inches_0_01,0,38.4,35.4,35.5,35.3,35.5,31.1,157.50,157.50
2024-11-19 20:15:00,1732036500,3.5,3.555555555555555555555555556,3.5,73.0,30.4,1.78,SSE,1.60,4.89,SSE,35.3,764.54,0.00,0.00,14.39,39.0,1.00,333,15,30.5,30.4,1215,0,inches_0_01,0,38.3,35.3,35.4,35.3,35.4,31.1,157.50,157.50
2024-11-19 20:30:00,1732037400,3.444444444444444444444444444,3.5,3.444444444444444444444444444,74.0,30.6,2.22,SSE,2.00,4.89,SE,34.3,764.59,0.00,0.00,14.44,38.0,0.50,336,15,30.7,30.6,1230,0,inches_0_01,0,38.2,35.3,35.4,35.3,34.4,30.9,157.50,135.00
2024-11-19 20:45:00,1732038300,3.333333333333333333333333333,3.444444444444444444444444444,3.277777777777777777777777778,74.0,30.4,2.22,SSE,2.00,4.89,SSE,34.1,764.64,0.00,0.00,14.44,38.0,0.50,336,15,30.6,30.4,1245,0,inches_0_01,0,38.0,35.1,35.3,35.0,34.3,30.6,157.50,157.50
2024-11-19 21:00:00,1732039200,3.166666666666666666666666667,3.333333333333333333333333333,3.166666666666666666666666667,74.0,30.2,1.78,SSE,1.60,5.78,SSE,34.6,764.79,0.00,0.00,14.33,38.0,0.30,330,15,30.4,30.2,1260,0,inches_0_01,0,37.7,34.8,35.1,34.8,35.0,29.5,157.50,157.50
2024-11-19 21:15:00,1732040100,3.0,3.166666666666666666666666667,2.944444444444444444444444444,75.0,30.2,1.78,SSE,1.60,4.00,SSE,34.3,764.82,0.00,0.00,14.28,38.0,0.20,321,15,30.5,30.1,1275,0,inches_0_01,0,37.4,34.7,34.9,34.6,34.6,30.7,157.50,157.50
2024-11-19 21:30:00,1732041000,2.833333333333333333333333333,3.0,2.833333333333333333333333333,76.0,30.2,1.78,SSE,1.60,4.44,SSE,33.9,764.90,0.00,0.00,14.33,38.0,0.30,330,15,30.5,30.2,1290,0,inches_0_01,0,37.1,34.5,34.8,34.5,34.3,30.0,157.50,157.50
2024-11-19 21:45:00,1732041900,2.666666666666666666666666667,2.833333333333333333333333333,2.666666666666666666666666667,76.0,29.9,1.33,SSE,1.20,3.56,SSE,34.7,764.95,0.00,0.00,14.33,38.0,0.30,332,15,30.2,29.9,1305,0,inches_0_01,0,36.8,34.2,34.5,34.2,35.0,30.6,157.50,157.50
2024-11-19 22:00:00,1732042800,2.555555555555555555555555556,2.666666666666666666666666667,2.5,77.0,30.1,1.78,SSE,1.60,4.44,SE,33.3,765.07,0.00,0.00,14.28,38.0,0.20,328,15,30.3,30.0,1320,0,inches_0_01,0,36.6,34.1,34.3,34.0,33.6,29.3,157.50,135.00
2024-11-19 22:15:00,1732043700,2.444444444444444444444444444,2.555555555555555555555555556,2.444444444444444444444444444,77.0,29.9,1.33,SSE,1.20,4.00,SSE,34.2,765.15,0.00,0.00,14.11,38.0,-0.10,328,15,30.1,29.9,1335,0,inches_0_01,0,36.4,33.9,34.1,33.9,34.5,29.6,157.50,157.50
2024-11-19 22:30:00,1732044600,2.444444444444444444444444444,2.444444444444444444444444444,2.388888888888888888888888889,77.0,29.9,1.33,SSE,1.20,3.11,SSE,34.2,765.12,0.00,0.00,14.17,38.0,0.00,334,15,29.9,29.8,1350,0,inches_0_01,0,36.4,33.9,33.9,33.8,34.2,30.6,157.50,157.50
2024-11-19 22:45:00,1732045500,2.444444444444444444444444444,2.5,2.444444444444444444444444444,78.0,30.2,1.33,SSE,1.20,3.11,SSE,34.2,765.20,0.00,0.00,14.22,38.0,0.10,335,15,30.3,30.2,1365,0,inches_0_01,0,36.4,34.0,34.1,34.0,34.4,30.7,157.50,157.50
2024-11-19 23:00:00,1732046400,2.5,2.5,2.444444444444444444444444444,77.0,30.0,1.33,SSE,1.20,4.00,SSE,34.4,765.23,0.00,0.00,14.17,38.0,0.00,347,15,30.0,29.9,1380,0,inches_0_01,0,36.5,34.0,34.0,33.9,34.4,29.6,157.50,157.50
2024-11-19 23:15:00,1732047300,2.555555555555555555555555556,2.611111111111111111111111111,2.5,78.0,30.4,1.78,SSE,1.60,4.00,SSE,33.3,765.38,0.00,0.00,14.06,38.0,-0.20,346,15,30.5,30.3,1395,0,inches_0_01,0,36.6,34.2,34.3,34.1,33.5,29.7,157.50,157.50
2024-11-19 23:30:00,1732048200,2.611111111111111111111111111,2.666666666666666666666666667,2.555555555555555555555555556,78.0,30.5,1.33,SSE,1.20,4.89,SSE,34.6,765.53,0.00,0.00,14.06,38.0,-0.20,344,15,30.6,30.4,1410,0,inches_0_01,0,36.7,34.3,34.4,34.2,34.7,28.9,157.50,157.50
2024-11-19 23:45:00,1732049100,2.5,2.611111111111111111111111111,2.5,79.0,30.6,0.89,S,0.80,3.11,SSE,35.9,765.58,0.00,0.00,14.06,38.0,-0.20,348,15,30.8,30.6,1425,0,inches_0_01,0,36.5,34.2,34.4,34.2,36.1,30.9,180.00,157.50
2024-11-20 00:00:00,1732050000,2.388888888888888888888888889,2.555555555555555555555555556,2.388888888888888888888888889,79.0,30.4,0.89,SSE,0.80,2.22,SSE,35.6,765.61,0.00,0.00,14.06,38.0,-0.20,347,15,30.7,30.4,1440,0,inches_0_01,0,36.3,34.0,34.3,34.0,36.0,32.1,157.50,157.50
2024-11-20 00:15:00,1732050900,2.388888888888888888888888889,2.444444444444444444444444444,2.333333333333333333333333333,80.0,30.7,0.44,S,0.40,2.22,SSE,36.3,765.63,0.00,0.00,13.94,39.0,0.30,345,15,30.8,30.6,15,0,inches_0_01,0,36.3,34.2,34.2,34.1,36.4,32.0,180.00,157.50
2024-11-20 00:30:00,1732051800,2.277777777777777777777777778,2.388888888888888888888888889,2.277777777777777777777777778,80.0,30.5,1.33,SSE,1.20,4.00,S,33.9,765.76,0.00,0.00,13.89,39.0,0.20,350,15,30.7,30.5,30,0,inches_0_01,0,36.1,34.0,34.2,34.0,34.1,29.2,157.50,180.00
2024-11-20 00:45:00,1732052700,2.222222222222222222222222222,2.333333333333333333333333333,2.222222222222222222222222222,80.0,30.4,1.33,SSE,1.20,2.67,SSE,33.8,765.73,0.00,0.00,13.94,39.0,0.30,346,15,30.6,30.4,45,0,inches_0_01,0,36.0,33.9,34.1,33.9,34.0,30.9,157.50,157.50
2024-11-20 01:00:00,1732053600,2.166666666666666666666666667,2.222222222222222222222222222,2.166666666666666666666666667,80.0,30.3,0.89,S,0.80,2.67,S,35.2,765.73,0.00,0.00,13.94,39.0,0.30,349,15,30.4,30.3,60,0,inches_0_01,0,35.9,33.8,33.9,33.8,35.3,30.8,180.00,180.00
2024-11-20 01:15:00,1732054500,2.111111111111111111111111111,2.166666666666666666666666667,2.055555555555555555555555556,81.0,30.5,0.89,S,0.80,2.67,S,35.1,765.76,0.00,0.00,13.89,39.0,0.20,350,15,30.6,30.4,75,0,inches_0_01,0,35.8,33.8,33.9,33.7,35.2,30.6,180.00,180.00
2024-11-20 01:30:00,1732055400,2.055555555555555555555555556,2.111111111111111111111111111,2.0,82.0,30.7,0.89,S,0.80,3.11,SSE,35.0,765.71,0.00,0.00,13.83,39.0,0.10,349,15,30.8,30.7,90,0,inches_0_01,0,35.7,33.8,33.9,33.7,35.1,29.8,180.00,157.50
2024-11-20 01:45:00,1732056300,2.055555555555555555555555556,2.055555555555555555555555556,2.0,82.0,30.7,0.89,SSE,0.80,2.22,SSE,35.0,765.71,0.00,0.00,13.78,39.0,0.00,349,15,30.7,30.7,105,0,inches_0_01,0,35.7,33.8,33.8,33.7,35.0,31.3,157.50,157.50
2024-11-20 02:00:00,1732057200,2.0,2.055555555555555555555555556,1.944444444444444444444444444,82.0,30.7,0.89,SSE,0.80,2.67,SSE,34.9,765.76,0.00,0.00,13.83,39.0,0.10,350,15,30.7,30.6,120,0,inches_0_01,0,35.6,33.7,33.8,33.6,35.0,30.3,157.50,157.50
2024-11-20 02:15:00,1732058100,1.833333333333333333333333333,2.0,1.833333333333333333333333333,83.0,30.7,1.33,SSE,1.20,3.56,SSE,33.0,765.86,0.00,0.00,13.83,39.0,0.10,351,15,31.0,30.7,135,0,inches_0_01,0,35.3,33.5,33.8,33.5,33.3,28.8,157.50,157.50
2024-11-20 02:30:00,1732059000,1.833333333333333333333333333,1.888888888888888888888888889,1.777777777777777777777777778,83.0,30.7,1.33,S,1.20,2.67,S,33.0,765.89,0.00,0.00,13.78,39.0,0.00,350,15,30.8,30.6,150,0,inches_0_01,0,35.3,33.5,33.6,33.4,33.1,30.0,180.00,180.00
2024-11-20 02:45:00,1732059900,1.722222222222222222222222222,1.833333333333333333333333333,1.722222222222222222222222222,84.0,30.8,1.33,SSE,1.20,3.56,SSE,32.8,765.89,0.00,0.00,13.72,39.0,-0.10,350,15,31.0,30.8,165,0,inches_0_01,0,35.1,33.4,33.6,33.4,33.0,28.6,157.50,157.50
2024-11-20 03:00:00,1732060800,1.611111111111111111111111111,1.722222222222222222222222222,1.611111111111111111111111111,84.0,30.6,0.89,S,0.80,3.56,SSE,34.1,765.94,0.00,0.00,13.67,39.0,-0.10,348,15,30.8,30.6,180,0,inches_0_01,0,34.9,33.2,33.4,33.2,34.3,28.3,180.00,157.50
